CustomerID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,AvgOrderValue,PC1,PC2,Cluster
12779,38,8,1974.43,1153,63,246.80375,2.1755956834303416,-0.1382737167650706,0
12781,64,2,239.64,228,11,119.82,-0.929272810957442,-0.0846673864116671,2
12782,5,5,1526.17,901,71,305.23400000000004,2.296927350055934,-0.4720587534331273,0
12783,2,4,1011.3,532,60,252.825,1.8517145717186627,-0.8545717799795979,0
12784,15,1,497.07,296,51,497.07,0.682956788749865,0.97044894906216,1
12785,364,1,197.0,108,11,197.0,-1.6838353154642298,1.2753670471690208,2
12787,10,3,274.66,184,14,91.55333333333334,-0.4187316394988427,-1.241498852813958,1
12790,192,1,199.42,154,16,199.42,-1.2674183427040937,1.074518213135958,2
12792,257,1,329.59000000000003,214,23,329.59000000000003,-0.6777258388301136,1.6852525376537952,2
12793,335,2,395.48,252,20,197.74,-0.634113643850707,1.0955888855996356,2
12794,53,2,698.3100000000001,524,39,349.15500000000003,0.7384491321455413,0.9305531313613962,3
12795,19,1,144.63,47,8,144.63,-1.7036453823852948,-0.2891160354246466,1
12797,366,1,206.13,115,11,206.13,-1.6267271095605669,1.3209526141133834,2
12802,187,1,397.58,312,24,397.58,-0.3075526919758336,1.7437547410516547,2
12808,37,3,445.7,186,25,148.56666666666666,-0.0849775162502564,-0.2521511142261924,3
12809,178,1,343.41,211,21,343.41,-0.6050958733634397,1.5586891443551318,2
12811,262,2,416.55,190,25,208.275,-0.5560001742059878,1.0395196056604816,2
12812,45,1,229.64,164,15,229.64,-0.8434879912787007,0.594366204185592,1
12815,148,2,648.0600000000001,322,31,324.03000000000003,0.1914323066939595,1.2383923821991338,3
12816,96,2,265.90000000000003,107,17,132.95000000000002,-1.045559512591743,0.1616561464780429,2
12817,281,1,27.04,16,1,27.04,-4.567456503727626,-0.8225321249674661,2
12818,262,1,75.60000000000001,48,4,75.60000000000001,-3.0050124387166397,0.1775798307315445,2
12820,3,4,885.82,656,53,221.455,1.7111111924796365,-0.8466113735393631,0
12821,214,1,75.72,68,5,75.72,-2.7624338097610943,0.1339058595254451,2
12822,71,2,743.28,456,37,371.64,0.653891320941342,1.091394515431085,3
12824,60,1,316.42,222,22,316.42,-0.3977247217981491,1.0441222103255672,2
12826,3,7,1460.8,1010,57,208.68571428571428,2.3353210866828293,-1.1765823142403118,0
12827,6,3,385.6,188,19,128.53333333333333,0.0703484132565456,-1.1098927924780542,1
12828,3,6,871.51,462,43,145.2516666666667,1.5189528791806728,-1.4776997014739146,0
12829,337,1,28.5,6,2,28.5,-4.72664412421092,-0.7225354981287845,2
12831,262,1,82.75,41,5,82.75,-2.917273932157632,0.26220912745526,2
12832,32,2,366.53,193,26,183.265,-0.1813958736304237,0.0636874511076419,1
12833,145,1,307.03000000000003,145,17,307.03000000000003,-0.8645622610369018,1.333055484691728,2
12834,283,1,201.08,96,11,201.08,-1.655018538152616,1.1803761875154122,2
12836,59,4,1392.61,853,117,348.15250000000003,1.8833967518073225,0.7704762144535979,3
12837,173,1,58.75,17,7,58.75,-3.286641397963879,-0.2331754960890468,2
12838,34,2,586.48,349,109,293.24,0.9532431766346544,0.6654891137176979,3
12839,3,14,4778.67,3364,86,341.3335714285714,3.952141304804355,-1.0564101691364538,0
12840,144,4,2451.17,1407,67,612.7925,2.098248644428508,1.6123337427811717,3
12841,5,25,3097.24,2207,215,123.88960000000002,3.8138689877196046,-2.078936619765449,0
12842,70,2,419.71,318,24,209.855,-0.0926679131676933,0.5272965437769801,3
12843,160,7,1114.49,572,57,159.21285714285713,1.1058906105666324,0.1001146676627085,3
12844,29,2,325.96000000000004,125,47,162.98000000000002,-0.1793893500472111,-0.0521940279005855,1
12845,269,2,54.79,23,23,27.395,-2.9350419738820044,-0.831805205146452,2
12847,22,1,463.39,470,57,463.39,0.7590032440965785,1.1018733202308393,1
12849,31,2,511.49,365,35,255.745,0.4339592978085095,0.4078595833219416,1
12851,97,1,108.28,107,41,108.28,-1.3685947331331247,0.3236778853026513,2
12852,295,1,264.15,145,15,264.15,-1.1853385958736735,1.4876899585908636,2
12853,135,5,1045.4,468,50,209.08,0.9386690219931144,0.4324521024768316,3
12854,79,3,927.34,479,84,309.11333333333334,1.1467407318077036,0.8667300843766319,3
12855,373,1,38.1,30,3,38.1,-3.870446298304554,-0.3108891550756395,2
12856,8,6,1919.26,991,146,319.87666666666667,2.7243134137000937,-0.2914816563140469,0
12857,211,2,735.6,293,30,367.8,0.1674897510122671,1.4869804798596784,3
12863,52,1,49.8,36,2,49.8,-3.2858134699918966,-0.9170113292408076,2
12864,138,1,10.2,12,1,10.2,-5.236942335731055,-1.9350909132154532,2
12865,26,2,1355.82,862,79,677.91,1.872995129152261,1.3136449685212768,3
12866,283,1,344.92,151,20,344.92,-0.8421264314657367,1.7298036349213852,2
12867,26,7,3490.47,3689,235,498.6385714285714,3.637290711503992,0.5948936152314315,0
12868,186,6,1534.71,921,68,255.785,1.5534768611862153,0.7101607335620651,3
12871,84,2,120.54,102,6,60.27,-2.033281230770489,-0.6660257231328414,2
12872,327,2,465.82,270,55,232.91,-0.0820880114270518,1.323450028933562,2
12876,58,2,958.42,778,51,479.21,1.2176596915358795,1.29283635871187,3
12877,4,11,1175.71,1035,94,106.88272727272728,2.3722967668676773,-1.886505890803468,0
12878,236,2,839.09,545,37,419.545,0.5532888909033054,1.7074085870162272,3
12879,45,2,45.16,40,3,22.58,-3.2186602691565898,-1.8676543785305637,2
12881,276,1,69.0,16,4,69.0,-3.4719258019521013,0.0517597496500768,2
12883,25,4,527.87,179,28,131.9675,0.1736758624187624,-0.6530808759718586,3
12884,88,1,107.25,37,5,107.25,-2.512853160958841,0.025050850329571,2
12885,63,3,930.42,613,55,310.14,1.1205887866411357,0.7532113507384645,3
12886,68,2,1059.36,610,60,529.6800000000001,1.2383112052893526,1.4444589716846905,3
12888,255,1,25.200000000000003,12,1,25.200000000000003,-4.6973898657769935,-0.9396440891598318,2
12890,24,1,320.38,210,75,320.38,0.2658483833383758,0.78927153439053,1
12893,31,1,188.14,96,27,188.14,-0.8899515306936918,0.2872839652631029,1
12895,42,2,335.05,207,20,167.525,-0.3855382347991054,0.0779251834128053,1
12897,205,1,29.700000000000003,6,1,29.700000000000003,-4.748829093967062,-0.9331703142150222,2
12901,10,13,516.25,499,22,39.71153846153846,0.7429714033285271,-2.689325863851366,0
12902,265,1,87.78,62,7,87.78,-2.611268054947823,0.3710783989165791,2
12904,18,2,351.73,250,52,175.865,0.2704669392427656,-0.1234412258690573,1
12906,12,3,449.62,344,27,149.8733333333333,0.4088711341311318,-0.6470377874058857,1
12909,40,5,1022.43,741,58,204.486,1.4086512161967022,-0.0455768443292032,3
12910,23,6,766.0,584,33,127.66666666666669,1.0062265007645717,-0.8473981905017507,3
12912,8,2,46.8,40,2,23.4,-2.948960425985401,-2.548213245505053,1
12913,5,5,351.05,227,17,70.21000000000001,0.0838961599468072,-1.961484981267321,1
12915,149,2,201.05,77,11,100.525,-1.6415149594641232,0.0438610382074543,2
12916,139,4,1386.35,635,41,346.58750000000003,1.1737773841696468,1.0057755857528836,3
12919,8,6,762.41,457,31,127.06833333333331,1.1043615541813538,-1.2840223917345228,0
12920,17,1,108.34,90,23,108.34,-1.282968746914488,-0.4492655738381301,1
12921,9,37,10832.45,6800,217,292.7689189189189,5.163068647774158,-1.303071228865581,0
12922,161,1,377.3,298,26,377.3,-0.3021182168893196,1.6401521606788096,2
12923,64,1,157.07,67,27,157.07,-1.3163155490157716,0.4048062275373856,2
12924,88,4,132.7,65,13,33.175,-1.834320984910065,-1.454632189946934,2
12925,5,2,636.13,489,38,318.065,1.1110065382761332,-0.0777720044928881,1
12928,35,5,1380.74,874,51,276.148,1.6838680511888653,0.1593376747796049,3
12929,312,1,70.95,33,5,70.95,-3.152422216941193,0.1891637651894363,2
12930,78,2,389.61,219,19,194.805,-0.3989517752373528,0.4624546054521342,3
12931,67,2,48.16,42,3,24.08,-3.237661952018143,-1.647028431004384,2
12933,24,3,465.47,220,93,155.15666666666667,0.6160008678344105,-0.2590435823947158,3
12935,2,7,1851.55,1536,70,264.50714285714287,2.818658671488907,-1.0453822794138588,0
12936,17,3,616.3,391,53,205.4333333333333,0.8956596176769748,-0.1680518649792595,1
12937,15,4,1233.12,866,77,308.28000000000003,1.9166288922494596,0.0734858395671041,3
12938,26,1,100.22,92,8,100.22,-1.8176220402009624,-0.436772438637045,1
12940,55,2,529.47,326,68,264.735,0.5581272222915613,0.7256934798975426,3
12942,131,3,505.0,187,60,168.33333333333334,0.0839642959117798,0.4576167157026032,3
12944,36,2,519.81,281,26,259.905,0.2051410316219047,0.4387671961565408,3
12945,288,1,264.25,111,15,264.25,-1.2760005739748714,1.460677831115045,2
12947,144,5,1150.79,947,70,230.158,1.388321297000429,0.6194044652214724,3
12948,16,7,1807.76,927,73,258.25142857142856,2.2531181904350963,-0.3685129364675781,0
12949,31,8,3439.04,2115,148,429.88,3.2160727432583185,0.3789308081500462,0
12950,8,2,117.8,140,7,58.9,-1.3918542239266622,-1.5934540576090288,1
12951,9,6,979.12,494,51,163.18666666666667,1.501182085961406,-0.9731351487440686,0
12952,6,4,1058.26,530,51,264.565,1.6366784765846614,-0.4753990521551433,0
12953,10,1,192.45,71,10,192.45,-1.12020913762773,-0.2472377928500425,1
12955,1,11,2547.6,2080,70,231.6,3.3201143421742967,-1.583115432518534,0
12956,306,1,74.67,31,16,74.67,-2.713419569442705,0.3182712861694857,2
12957,10,8,3457.64,2314,185,432.205,3.5757129620978736,-0.0371628749615121,0
12962,7,2,240.89,127,14,120.445,-0.587915892261137,-0.974991941812717,1
12963,8,8,1474.41,744,65,184.30125,2.1196555442506986,-1.0313299011893349,0
12965,89,1,597.71,264,94,597.71,0.6501308570664912,1.903088098134745,2
12966,10,1,147.68,74,9,147.68,-1.3521037405937495,-0.4825510151359582,1
12967,372,1,81.7,38,4,81.7,-3.103699310333113,0.3757458889600869,2
12968,112,1,64.8,48,3,64.8,-3.029634672487421,-0.3294439823999435,2
12970,7,4,356.82,266,109,89.205,0.8001286692423373,-1.334435814114203,1
12971,4,74,3186.77,2321,78,43.06445945945946,3.667099253225369,-3.8722911384214895,0
12974,198,1,77.15,17,4,77.15,-3.2914536850965117,0.012787569786719,2
12976,212,1,303.6,261,19,303.6,-0.7018291266170664,1.5295736790776866,2
12977,156,1,10.74,10,7,10.74,-4.732102999001452,-1.7244810243464308,2
12981,30,2,372.22,242,12,186.11,-0.3663384689649833,-0.0027492701078239,1
12982,243,1,376.5,252,27,376.5,-0.4396073460620883,1.8023876098902851,2
12984,19,1,97.5,26,4,97.5,-2.4575039882927885,-0.7218956714906558,1
12985,1,2,903.56,643,58,451.78,1.8940998226122985,-0.1768715916970791,1
12987,74,2,392.45,207,21,196.225,-0.3640424000230612,0.4522178546390886,3
12988,292,1,330.67,115,60,330.67,-0.5535956927107628,1.7882439522254503,2
12989,9,4,130.63,83,27,32.6575,-1.0026056152137182,-2.303268005840002,1
12990,31,2,143.0,70,6,71.5,-1.8203977030720917,-0.9530489213466068,1
12991,23,2,461.26,355,30,230.63,0.3454496302543349,0.1819530291983065,1
12993,23,4,414.76,240,26,103.69,0.0784836952814939,-0.8824218570859081,3
12994,4,3,782.52,439,43,260.84,1.3249369368346986,-0.5093288629896583,1
12997,22,4,832.49,469,40,208.1225,1.046997482495852,-0.215194498901729,3
12999,205,2,273.78,248,22,136.89,-0.7863469174495498,0.5798860019717906,2
13000,260,2,382.16,252,24,191.08,-0.536025955801768,0.9763867261516108,2
13001,4,13,4870.29,2714,155,374.6376923076923,4.064417576957454,-0.7950121972442574,0
13002,318,1,111.0,72,6,111.0,-2.4669702887155607,0.6465404165115526,2
13003,151,2,89.05000000000001,55,4,44.525000000000006,-2.7528810999489437,-0.7524501070892714,2
13004,12,17,5139.96,4355,256,302.35058823529414,4.304994998260912,-0.6729435130771846,0
13005,174,2,323.3,154,16,161.65,-0.91254898954248,0.5961177664297066,2
13006,56,1,11.52,48,2,11.52,-4.309550679220985,-2.0870533455757654,2
13008,323,1,229.47,175,14,229.47,-1.2742243773557669,1.4097411693251154,2
13011,372,1,50.55,13,3,50.55,-3.939304358101429,-0.1233583304816013,2
13012,9,7,1341.15,733,57,191.5928571428572,1.9508387862233076,-0.8876394789356403,0
13013,1,13,3283.6,1829,132,252.58461538461535,3.7464163608174648,-1.5615927845000317,0
13014,11,9,1235.88,579,50,137.32000000000002,1.7363128640993435,-1.276616765127064,0
13015,53,5,2596.91,1529,136,519.382,2.685224062649156,1.0045861425513185,3
13016,73,3,709.34,522,36,236.4466666666667,0.6502708180361753,0.5295572607871913,3
13018,16,27,6274.64,4716,284,232.3940740740741,4.5412645526729065,-1.0729110353208522,0
13021,4,9,1445.79,920,71,160.64333333333332,2.357793030920638,-1.4453010659539989,0
13023,64,2,439.86,226,27,219.93,-0.114409723734552,0.5193020508613916,3
13026,1,4,302.28,372,18,75.57,0.3919787793619281,-2.200183465024101,1
13028,23,2,613.4399999999999,666,39,306.72,0.900577249887014,0.4940087539973123,1
13029,31,2,116.5,74,7,58.25,-1.9075713674291457,-1.112741057566787,1
13030,11,2,561.88,373,66,280.94,0.97957397178551,0.1378704209410811,1
13032,52,2,735.9300000000001,346,45,367.965,0.6897065434567801,0.9542806542943018,3
13033,357,1,190.55,83,11,190.55,-1.800377199822074,1.2214179270281238,2
13034,55,2,627.82,368,36,313.91,0.4872022500655664,0.8231403715238447,3
13035,74,2,349.20000000000005,208,16,174.60000000000002,-0.5576321683090899,0.3273496354385772,3
13037,138,3,562.77,357,32,187.59,0.1459838725868223,0.5576890878462077,3
13038,80,3,366.76,232,19,122.25333333333332,-0.4297004064456055,-0.1136785113348697,3
13040,9,2,676.99,355,38,338.495,0.9323533627333584,0.1693930202688152,1
13043,273,1,94.7,34,4,94.7,-2.9597006011470937,0.3665115613327652,2
13044,291,1,391.72,414,28,391.72,-0.2540048663095582,1.9476222180065608,2
13045,99,1,222.08,181,16,222.08,-0.9801978847688914,0.9027569133365848,2
13046,31,2,419.11,249,26,209.555,0.0231829199494307,0.1834512274296866,1
13047,32,10,2545.76,1279,90,254.576,2.616742433685234,-0.276608858305132,0
13048,14,4,1721.61,1199,76,430.4025,2.307509700551007,0.3561382324014391,0
13049,318,1,153.78000000000003,78,7,153.78000000000003,-2.12853559349715,0.9457117749260626,2
13050,15,17,4618.63,2865,218,271.6841176470588,3.95896199688692,-0.7210166323589046,0
13052,212,1,129.8,97,9,129.8,-2.005894800384606,0.664925801075084,2
13055,78,3,1104.06,839,69,368.02,1.412799388418364,1.031242313685498,3
13058,58,2,137.70000000000002,26,4,68.85000000000001,-2.46958291367009,-0.8237393367364435,2
13059,250,1,85.65,27,6,85.65,-2.965512470931206,0.2601908755055636,2
13060,254,1,182.73,91,10,182.73,-1.7608746655641223,1.0408186477024202,2
13061,72,1,98.76,80,6,98.76,-2.197791068636288,-0.0652233871330644,2
13062,191,1,65.7,32,4,65.7,-3.189173723771247,-0.1005014519099876,2
13064,13,4,789.12,357,42,197.28,1.0338000955142228,-0.4828501579473704,3
13065,373,1,138.41,67,9,138.41,-2.211360636649672,0.9323909111078352,2
13066,24,2,372.75,314,43,186.375,0.2640676819995736,0.0392263011472428,1
13067,82,1,91.61,29,13,91.61,-2.367872217452953,-0.0762652454276234,2
13069,1,24,3039.72,2855,257,126.655,4.198182497818236,-2.460161061325323,0
13070,192,1,145.6,70,7,145.6,-2.1001949803124904,0.6809636960894555,2
13072,267,1,177.15,69,7,177.15,-2.022836486569764,0.98720791515497,2
13075,130,1,226.61,139,10,226.61,-1.2928731880639002,0.9755725411608634,2
13077,1,4,512.1,476,93,128.025,1.5361155754198654,-1.580347866105957,0
13078,3,26,3245.57,1707,55,124.8296153846154,3.312079914594023,-2.410732603695968,0
13079,4,5,124.9,46,2,24.98,-1.972911494665899,-3.187315893974617,1
13080,179,1,58.08,120,6,58.08,-2.664991104525946,-0.116823194762762,2
13081,12,10,13196.03,10693,407,1319.603,5.494093226750514,1.0414010436657108,0
13082,126,8,816.6,511,39,102.075,0.7369455850519104,-0.5043717679071554,3
13083,4,2,235.8,180,13,117.9,-0.4036275586589289,-1.1741560609083743,1
13085,158,2,217.68,108,11,108.84,-1.470329370437801,0.1586609803417593,2
13089,4,76,23984.91,16707,492,315.5909210526316,6.711470507604842,-1.8726937401662136,0
13090,9,11,1489.45,1079,72,135.40454545454546,2.316629504575745,-1.4137348141785255,0
13091,28,1,241.48,224,14,241.48,-0.6160109757561171,0.4588780756161639,1
13092,71,5,266.61,121,13,53.322,-1.0039452777489202,-1.220589152366169,3
13093,276,8,1351.97,1158,52,168.99625,1.372888139674683,0.3376355805395368,3
13095,71,1,60.48,96,5,60.48,-2.574586820931139,-0.4948898395124954,2
13097,33,10,3606.48,1925,179,360.648,3.3069266054225093,0.1284994978413711,0
13098,1,24,4508.71,4311,83,187.86291666666668,4.209862341704217,-2.197051796708658,0
13101,234,1,65.5,46,6,65.5,-2.9728368686156106,0.0360835036896495,2
13102,1,24,4004.77,3089,117,166.86541666666668,4.131332188001563,-2.2896736236453603,0
13103,40,1,100.24,64,5,100.24,-2.201269274758606,-0.3228682540724427,2
13104,3,4,183.96,132,9,45.99,-0.7802815517327055,-2.46247381958854,1
13107,44,4,721.38,721,42,180.345,0.961644862281497,-0.0255912756567282,3
13108,373,1,95.3,82,5,95.3,-2.6365995992695863,0.5757251667644571,2
13109,60,2,712.2,470,38,356.1,0.6777919746534148,0.9892587018561116,3
13110,31,7,931.62,324,86,133.08857142857144,1.274971751529233,-0.7309025207477056,3
13113,1,24,1605.17,908,81,66.88208333333334,2.821008012270511,-3.1921202240596758,0
13115,12,4,1893.96,1345,79,473.49,2.4713192050583945,0.3901154763700497,0
13116,138,1,291.29,270,21,291.29,-0.5905895307772007,1.3259681345509584,2
13117,22,8,840.7,806,59,105.0875,1.461663791101525,-1.1275415794954569,0
13118,20,5,732.78,322,57,146.55599999999998,0.9836087072479076,-0.6701032711439738,3
13120,239,1,30.6,12,1,30.6,-4.534765021072384,-0.8035963177943838,2
13121,269,1,260.36,215,48,260.36,-0.5865189022548273,1.5667951381219534,2
13122,240,1,821.1,482,50,821.1,0.654416786489649,2.57278027899459,2
13124,90,3,2763.62,1583,160,921.2066666666666,2.671487303072532,2.006903061572718,3
13126,5,8,1689.97,1609,107,211.24625,2.7930505954800746,-0.9866656569327305,0
13127,78,1,259.17,127,15,259.17,-0.9586728358433122,0.9092013667093034,2
13130,94,1,25.0,20,1,25.0,-4.31221672149221,-1.3302974964452137,2
13131,23,3,604.3000000000001,375,25,201.43333333333337,0.5094504227473096,-0.1355705709118408,3
13132,262,1,15.3,6,1,15.3,-5.303985302136262,-1.3817945053462106,2
13133,274,2,79.95,29,5,39.975,-3.1202290486181625,-0.6195123944154142,2
13134,86,4,1330.94,818,75,332.735,1.574891876039992,0.8429943315825086,3
13136,56,5,2145.81,1240,90,429.162,2.2826772220859626,0.8096174034679456,3
13137,11,8,3514.29,2144,338,439.28625,3.7820673983326527,0.0645052193001991,0
13138,22,6,946.49,471,30,157.7483333333333,1.0676334226108042,-0.7049504304326603,3
13139,16,6,1869.92,970,86,311.65333333333336,2.346665276988622,-0.0980380001447124,0
13140,108,3,349.92,178,37,116.64,-0.3705778743937116,0.0128742720298162,3
13141,85,5,2011.53,1384,105,402.306,2.242333257681183,0.9472434175402464,3
13142,19,1,215.92,109,19,215.92,-0.7674065903300838,0.1864151754997193,1
13144,333,1,47.2,16,2,47.2,-4.0130267600767775,-0.2423008591829191,2
13145,92,1,15.0,12,1,15.0,-4.866275223384993,-1.7930533005308271,2
13146,26,1,132.91,130,14,132.91,-1.2670957275025678,-0.1231073875677511,1
13148,29,11,2649.82,1659,192,240.89272727272729,3.076034593477764,-0.3358057495034286,0
13149,14,4,1013.28,772,60,253.32,1.635509294635251,-0.1543242724530968,3
13151,296,1,773.27,289,51,773.27,0.3837896779328921,2.5766467915118474,2
13153,6,1,140.46,114,8,140.46,-1.1795608239596416,-0.6971597303713427,1
13155,33,4,796.26,460,61,199.065,1.0847086508508288,-0.0526091479367429,3
13157,49,4,1356.88,969,60,339.22,1.6849350845911517,0.6182050367370945,3
13158,95,4,1193.5,748,58,298.375,1.3333759985207874,0.7601710849270441,3
13159,9,4,1141.09,947,100,285.2725,2.0941257482086564,-0.1607328049414309,0
13160,22,1,75.9,54,3,75.9,-2.515387148020817,-0.853160161144514,1
13161,313,1,95.75,27,6,95.75,-2.92722352891605,0.4499602711362344,2
13162,122,4,928.95,987,56,232.2375,1.1676952022862674,0.6615628171252479,3
13165,46,2,349.28,488,25,174.64,0.0234684138537645,0.2269673565455761,1
13166,283,1,349.6,208,36,349.6,-0.4892275265237061,1.815215797945461,2
13167,19,4,482.16,312,42,120.54,0.5181787084543477,-0.7683044415246202,3
